index	siteName	code	job	jobCode	lastName	firstName	category	lastNameHiragana	firstNameHiragana	categoryNumber	firstNameEnglish	lastNameEnglish	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	url	url	id		lastNameKatakana	firstNameKatakana				
	材料系	020	助教	004	宝田	亘	た	たからだ	わたる	4	Wataru	Takarada	材料系	020	材料コース	020																									合成繊維の溶融紡糸プロセスの解析	Analysis of melt spinning of synthetic fibers	高分子フィルムにおける延伸挙動の解析	Analysis of drawing behavior of polymer films	高分子材料の構造解析	Structure analysis of polymer materials			http://www.op.titech.ac.jp/lab/shioya/index.html	http://www.op.titech.ac.jp/lab/shioya/index_e.html	key_rid=6000012449		ﾀｶﾗﾀﾞ	ﾜﾀﾙ																																																			
	材料系	020	特定教授	009	武田	博明	た	たけだ	ひろあき	4	Hiroaki	Takeda	材料系	020	材料コース	020	材料系	020	ライフエンジニアリングコース	003																					結晶化学	Crystal chemistry	バルク結晶成長	Crystal growth	電子デバイス	Electronic device	バイオセンサ	Biosensor	http://nanophononics.ceram.titech.ac.jp/	http://nanophononics.ceram.titech.ac.jp/	key_rid=1000247784		ﾀｹﾀﾞ	ﾋﾛｱｷ																																																			
	材料系	020	教授	001	竹山	雅夫	た	たけやま	まさお	4	Masao	Takeyama	材料系	020	材料コース	020	材料系	020	エネルギーコース	001																					耐熱合金・耐熱鋼	Heat resistant alloys/Steels	組織制御	Microstructure control	金属間化合物	Intermetallic alloys	鉄鋼材料	Ferrous materials	http://steel.mtl.titech.ac.jp/	http://steel.mtl.titech.ac.jp/english/	key_rid=1000181710		ﾀｹﾔﾏ	ﾏｻｵ																																																			
	材料系	020	准教授	002	多田	英司	た	ただ	えいじ	4	Eiji	Tada	材料系	020	材料コース	020																									電気化学	Electrochemistry	腐食科学	Corrosion science	表面処理・表面機能化	Surface treatment	金属学	Metallurgy	http://www.elechemcorr.mtl.titech.ac.jp/	http://www.elechemcorr.mtl.titech.ac.jp/index-e.html	key_rid=1000249095		ﾀﾀﾞ	ｴｲｼﾞ																																																			
	材料系	020	准教授	002	多田	朋史	た	ただ	ともふみ	4	Tomofumi	Tada	材料系	020	材料コース	020																									計算材料学	Computational materials science	分子エレクトロニクス	Molecular electronics	無機材料	Inorganic materials	量子輸送理論	Quantum transport theory	http://www.mces.titech.ac.jp/authors/tada/tada_J.html	http://www.mces.titech.ac.jp/authors/tada/	key_rid=5000025430		ﾀﾀﾞ	ﾄﾓﾌﾐ																																																			
	材料系	020	准教授	002	田原	正樹	た	たはら	まさき	4	Masaki	Tahara	材料系	020	材料コース	020	材料系	020	ライフエンジニアリングコース	003																					金属学	Metallurgy	形状記憶合金	Shape momory alloys	チタン合金	Ｔitanium alloys	マルテンサイト変態	Martensitic transformation	http://www.mater.pi.titech.ac.jp/		key_t2r2Rid=CTT100620160		ﾀﾊﾗ	ﾏｻｷ																																																			
	材料系	020	助教	004	チャン	ツォーフー 	た	ちゃん	つぉーふー	1	Tso-fu	Chang	材料系	020	ライフエンジニアリングコース	003	材料系	020	材料コース	020																															key_rid=B000301199		ﾁｬﾝ	ﾂｫｰﾌｰ																																																			
	材料系	020	特任准教授	006	チャンドラ	デブラジ	た	ちゃんどら	でぶらじ	1	Debraj	Chandra	材料系	020	材料コース	020																																			key_t2r2Rid=CTT100703964		ﾁｬﾝﾄﾞﾗ	ﾃﾞﾌﾞﾗｼﾞ																																																			
	材料系	020	准教授	002	柘植	丈治	た	つげ	たけはる	4	Takeharu	Tsuge	材料系	020	ライフエンジニアリングコース	003	材料系	020	材料コース	020																					バイオマスプラスチック	Bio-based plastic	生分解性高分子	Biodegradable polymer	バイオプロセス	Bioprocess	化学合成無機栄養細菌	Chemolithotrophic bacteria	http://www.tsuge.iem.titech.ac.jp/	http://www.tsuge.iem.titech.ac.jp/	key_rid=5000039894		ﾂｹﾞ	ﾀｹﾊﾙ																																																			
	材料系	020	教授	001	鶴見	敬章	た	つるみ	たかあき	4	Takaaki	Tsurumi	材料系	020	材料コース	020																																			key_rid=1000279109		ﾂﾙﾐ	ﾀｶｱｷ																																																			
	材料系	020	准教授	002	寺田	芳弘	た	てらだ	よしひろ	4	Yoshihiro	Terada	材料系	020	材料コース	020																																			key_rid=1000275199		ﾃﾗﾀﾞ	ﾖｼﾋﾛ																																																			
	材料系	020	助教	004	中川	泰宏	な	なかがわ	やすひろ	3	Yasuhiro	Nakagawa	材料系	020	材料コース	020																									生体材料	Biomaterials	ナノメディシン	Nanomedicine	ドラッグデリバリーシステム	DDS	遺伝子治療	Gene therapy	http://www.bio.ceram.titech.ac.jp/	http://www.bio.ceram.titech.ac.jp/english/index.html	key_t2r2Rid=CTT100826369		ﾅｶｶﾞﾜ	ﾔｽﾋﾛ																																																			
	材料系	020	助教	004	中島	広豊	な	なかしま	ひろとよ	3	Hirotoyo	Nakashima	材料系	020	材料コース	020																									耐熱合金・耐熱鋼	Heat resistant alloys・Steels	状態図	Phase diagram	計算材料科学	Computational materials science			http://steel.mtl.titech.ac.jp/	http://steel.mtl.titech.ac.jp/english/	key_t2r2Rid=CTT100519302		ﾅｶｼﾏ	ﾋﾛﾄﾖ																																																			
	材料系	020	教授	001	中島	章	な	なかじま	あきら	3	Akira	Nakajima	材料系	020	材料コース	020																									無機環境材料	Inorganic environmental materials	固体表面の濡れ制御	Surface wettability control	セラミックス製造プロセス	Ceramics processing	無機	Inorganic	http://www.rmat.ceram.titech.ac.jp/	http://www.rmat.ceram.titech.ac.jp/index_e.html	key_rid=5000064973		ﾅｶｼﾞﾏ	ｱｷﾗ																																																			
	材料系	020	准教授	002	中田	伸生	な	なかだ	のぶお	3	Nobuo	Nakada	材料系	020	材料コース	020																									金属	Metals and alloys	鉄鋼	Iron and steel	金属組織学	Metallurgy	力学特性	Mechanical property			key_rid=5000074808		ﾅｶﾀﾞ	ﾉﾌﾞｵ																																																			
	材料系	020	准教授	002	中辻	寬	な	なかつじ	かん	3	Kan	Nakatsuji	材料系	020	材料コース	020																									表面・界面物性	Surface and interface physics	金属表面物性	Physics at metal surfaces	ナノ構造	Nano-structures	光電子分光	Photoelectron spectroscopy	http://www.materia.titech.ac.jp/~hirayama/2009hirayamalabHP/	http://www.materia.titech.ac.jp/~hirayama/2009hirayamalabHP/en/index.html	key_rid=1000292262		ﾅｶﾂｼﾞ	ｶﾝ																																																			
	材料系	020	准教授	002	中村	一隆	な	なかむら	かずたか	3	Kazutaka	Nakamura	材料系	020	材料コース	020																									量子光物性	Solid state physiics with laser	レーザー科学	Laser science	超高速現象	Ultrafast phenomena	無機物質科学	Inorganic materials science	http://www.knlab.msl.titech.ac.jp/		key_rid=1000275271		ﾅｶﾑﾗ	ｶｽﾞﾀｶ																																																			
	材料系	020	教授	001	中村	吉男	な	なかむら	よしお	3	Yoshio	Nakamura	材料系	020	材料コース	020																									回折結晶学	Diffraction crystallography	電子顕微鏡	Electron microscopy	薄膜物性	Physical properties of thin film	ナノヘテロ構造	Nanohetero structure			key_rid=1000203871		ﾅｶﾑﾗ	ﾖｼｵ																																																			
	材料系	020	教授	001	西方	篤	な	にしかた	あつし	3	Atsushi	Nishikata	材料系	020	材料コース	020																									電気化学	Electrochemistry	腐食科学	Corrosion science	燃料電池	Fuel cell	金属工学	Metallurgy	http://www.elechemcorr.mtl.titech.ac.jp/	http://www.elechemcorr.mtl.titech.ac.jp/index-e.html	key_rid=1000015203		ﾆｼｶﾀ	ｱﾂｼ																																																			
	材料系	020	特任教授	005	西村	涼	な	にしむら	すずし	3	Suzushi	Nishimura	材料系	020	材料コース	020																									液晶	Liquid crystal	スマートアクチュエーター	Smart actuator	フォトニクス	Photonics	ナノインプリント	Nano-imprint	http://www.smartmd.first.iir.titech.ac.jp/	http://www.smartmd.first.iir.titech.ac.jp/	key_rid=R000006884		ﾆｼﾑﾗ	ｽｽﾞｼ																																																			
	材料系	020	教授	001	バッハ	マーティン	は	ばっは 	まーてぃん	5	Martin	Vacha	材料系	020	材料コース	020	材料系	020	エネルギーコース	001																					有機材料光物性	Optical properties of organic materials	有機物質光物理的特性	Photophysics of organic molecules	単一分子分光	Single-molecule spectroscopy			http://www.op.titech.ac.jp/lab/vacha/index.html	http://www.op.titech.ac.jp/lab/vacha/index-e.html	key_rid=5000094690		ﾊﾞｯﾊ 	ﾏｰﾃｨﾝ																																																			
	材料系	020	教授	001	早川	晃鏡	は	はやかわ	てるあき	2	Teruaki	Hayakawa	材料系	020	材料コース	020																									ブロック共重合体	Block copolymers	自己組織化	Self-assembly	ソフトマテリアル	Soft materials	超微細加工	Nanofabrication	http://www.hayakawa.op.titech.ac.jp/jpn/index.html	http://www.hayakawa.op.titech.ac.jp/eng/index.html	key_rid=5000005801		ﾊﾔｶﾜ	ﾃﾙｱｷ																																																			
	材料系	020	准教授	002	林	智広	は	はやし	ともひろ	2	Tomohiro	Hayashi	材料系	020	ライフエンジニアリングコース	003	材料系	020	材料コース	020																					バイオインターフェース	Biointerfaces	表面・界面科学	Surface & interface science	プローブ顕微鏡	Scanning probe microscopy	ナノフォトニクス	Nanophotonics	http://lab.spm.jp/	http://lab.spm.jp/	key_rid=5000102339		ﾊﾔｼ	ﾄﾓﾋﾛ																																																			
	材料系	020	准教授	002	林	幸	は	はやし	みゆき	2	Miyuki	Hayashi	材料系	020	エネルギーコース	001	材料系	020	材料コース	020																															key_rid=1000279220		ﾊﾔｼ	ﾐﾕｷ																																																			
	材料系	020	准教授	002	早水	裕平	は	はやみず	ゆうへい	2	Yuhei	Hayamizu	材料系	020	材料コース	020	材料系	020	ライフエンジニアリングコース	003																															key_rid=5000086706		ﾊﾔﾐｽﾞ	ﾕｳﾍｲ																																																			
	材料系	020	教授	001	原	亨和	は	はら	みちかず	2	Michikazu	Hara	材料系	020	材料コース	020	材料系	020	エネルギーコース	001																					触媒	Catalyst	化学反応	Chemical reaction	無機	Inorganic	不均一系触媒作用	Heterogeneous catalysis	http://www.msl.titech.ac.jp/~hara/index.html	http://www.msl.titech.ac.jp/~hara/index-e.html	key_rid=1000203929		ﾊﾗ	ﾐﾁｶｽﾞ																																																			
	材料系	020	助教	004	原田	陽平	は	はらだ	ようへい	2	Yohei	Harada	材料系	020	材料コース	020																									非鉄金属	Non-ferrous metal	鋳造・凝固	Casting/Solidification	接合	Welding					key_rid=6000021713		ﾊﾗﾀﾞ	ﾖｳﾍｲ																																																			
	材料系	020	助教	004	春本	高志	は	はるもと	たかし	2	Takashi	Harumoto	材料系	020	材料コース	020																									金属物理学	Metal physics	窒化物	Nitrides 	水素センサ	Hydrogen sensor	反応性スパッタリング	Reactive sputtering	http://www.nakamura-shi.mtl.titech.ac.jp/	http://www.nakamura-shi.mtl.titech.ac.jp/english/	key_t2r2Rid=CTT100516548		ﾊﾙﾓﾄ	ﾀｶｼ																																																			
	材料系	020	特定准教授	010	ビスリ	サトリア ズルカルナエン	は	びすり	さとりあ ずるかるなえん	1	Satria Zulkarnaen	Bisri	材料系	020	材料コース	020																									ナノ材料・デバイス	Nanomaterials and nanodevices	機能性材料	Functional materials	電子デバイス	Electronic device	電子・エネルギー材料	Electronic and energy materials	https://satria-zulkarnaen.com/jp/	https://satria-zulkarnaen.com/			ﾋﾞｽﾘ	ｻﾄﾘｱ ｽﾞﾙｶﾙﾅｴﾝ																																																			
	材料系	020	教授	001	一杉	太郎	は	ひとすぎ	たろう	2	Taro	Hitosugi 	応用化学系	021	応用化学コース	021	材料系	020	材料コース	020																					固体化学	Solid state chemistry	固体物理	Solid state physics	物理化学	Physical chemistry	表面/界面	Surfaces / Interfaces	http://www.apc.titech.ac.jp/~thitosugi/	http://www.apc.titech.ac.jp/~thitosugi/english/index.html	key_rid=5000067361		ﾋﾄｽｷﾞ	ﾀﾛｳ																																																			
	材料系	020	准教授	002	平松	秀典	は	ひらまつ	ひでのり	2	Hidenori	Hiramatsu	材料系	020	材料コース	020																									薄膜成長	Thin film growth	光電子物性	Optoelectronic properties	超伝導	Superconductivity	光電子デバイス	Optoelectronic devices	http://www.msl.titech.ac.jp/~hosono/	http://www.msl.titech.ac.jp/~hosono/TopPage-e.html	key_t2r2Rid=CTT100512357		ﾋﾗﾏﾂ	ﾋﾃﾞﾉﾘ																																																			
	材料系	020	助教	004	ファン	チョントゥエ	は	ふぁん	ちょんとぅえ	4	Trong Tue	Phan 	材料系	020	材料コース	020																									機能性酸化物	Functional oxide materials	酸化物薄膜トランジスタ	Oxide thin film transistor	分子デバイス	Molecular devices	PiezoMEMS	PiezoMEMS	http://www.msl.titech.ac.jp/~majima/index.html	http://www.msl.titech.ac.jp/~majima/eng_index.html	key_rid=R000001981		ﾌｧﾝ	ﾁｮﾝﾄｩｴ																																																			
	材料系	020	教授	001	藤居	俊之	は	ふじい	としゆき	2	Toshiyuki	Fujii	材料系	020	材料コース	020																									金属組織	Microstructure in metals	材料の力学特性	Mechanical properties of materials	高導電性・高強度銅合金	High conductivity and high strength copper alloys	金属疲労	Fatigue of metals	http://kamonohashi.iem.titech.ac.jp/fujii/	http://kamonohashi.iem.titech.ac.jp/fujii/english/index.html	key_rid=7000018069		ﾌｼﾞｲ	ﾄｼﾕｷ																																																			
	材料系	020	教授	001	舟窪	浩	は	ふなくぼ	ひろし	2	Hiroshi	Funakubo	材料系	020	材料コース	020																									機能性無機薄膜	Functional inorganic films	強誘電体	Ferroelectric materials	CVD	CVD	無機	Inorganic	https://f-lab.iem.titech.ac.jp/	https://f-lab.iem.titech.ac.jp/homeen/	key_rid=1000015243		ﾌﾅｸﾎﾞ	ﾋﾛｼ																																																			
	材料系	020	准教授	002	保科	拓也	は	ほしな	たくや	2	Takuya	Hoshina	材料系	020	材料コース	020																									誘電体・強誘電体	Dielectric and ferroelectric materiaｌ	エレクトロセラミックス	Electroceramics	フォノン解析	Phonon analysis			http://nanophononics.ceram.titech.ac.jp/	http://nanophononics.ceram.titech.ac.jp/	key_rid=5000093306		ﾎｼﾅ	ﾀｸﾔ																																																			
	材料系	020	教授	001	細田	秀樹	は	ほそだ	ひでき	2	Hideki	Hosoda	材料系	020	材料コース	020	材料系	020	エネルギーコース	001	材料系	020	ライフエンジニアリングコース	003																	材料工学	Materials science and engineering	金属工学	Metallurgy	機能性材料	Functional materials	エネルギーおよび医療用材料	Energy and biomedical applications	http://www.mater.pi.titech.ac.jp/	http://www.mater.pi.titech.ac.jp/	key_rid=1000326000		ﾎｿﾀﾞ	ﾋﾃﾞｷ																																																			
	材料系	020	教授	001	真島	豊	ま	まじま	ゆたか	3	Yutaka	Majima	材料系	020	材料コース	020																									分子デバイス	Molecular devices	単電子デバイス	Single-electron devices	走査型プローブ顕微鏡	Scaninnng probe microscopy	ナノ電子物性	Nanoscale electrical properties	http://www.msl.titech.ac.jp/~majima/	http://www.msl.titech.ac.jp/~majima/eng_index.html	key_rid=1000222089		ﾏｼﾞﾏ	ﾕﾀｶ																																																			
	材料系	020	准教授	002	松石	聡	ま	まついし	さとる	3	Satoru	Matsuishi	材料系	020	材料コース	020																																			key_rid=5000040160		ﾏﾂｲｼ	ｻﾄﾙ																																																			
	材料系	020	特任助教	008	松澤	一輝	ま	まつざわ	かずき	3	Kazuki	Matsuzawa	材料系	020	材料コース	020																																			key_t2r2Rid=CTT100587925		ﾏﾂｻﾞﾜ	ｶｽﾞｷ																																																			
	材料系	020	准教授	002	松下	祥子	ま	まつした	さちこ	3	Sachiko	Matsushita	材料系	020	材料コース	020	材料系	020	エネルギーコース	001																					エネルギー	Energy	熱電	Thermoelectric generator	コロイド	Colloid	無機	Inorganic material	http://www.rmat.ceram.titech.ac.jp/	http://www.rmat.ceram.titech.ac.jp/index_e.html	key_rid=5000072115		ﾏﾂｼﾀ	ｻﾁｺ																																																			
	材料系	020	教授	001	松下	伸広	ま	まつした	のぶひろ	3	Nobuhiro	Matsushita	材料系	020	材料コース	020																									溶液プロセス	Solution process	機能性無機材料	Functional ceramics	電子材料	Electronic materials	生体材料	Biomedical materials	http://intelligent-materials.jp/	http://intelligent-materials.jp/	key_rid=1000181745		ﾏﾂｼﾀ	ﾉﾌﾞﾋﾛ																																																			
	材料系	020	講師	003	松田	晃史	ま	まつだ	あきふみ	3	Akifumi	Matsuda	材料系	020	エネルギーコース	001	材料系	020	材料コース	020																					電子・エネルギー材料	Electronic and energy materials	無機薄膜・ナノ材料	Inorganic thin films and nanomaterials	原子スケールプロセス	Atomic-scale material processing	新材料探索	New materials development	http://www.yoshimoto.iem.titech.ac.jp/	http://www.yoshimoto.iem.titech.ac.jp/english.html	key_rid=B000273879		ﾏﾂﾀﾞ	ｱｷﾌﾐ																																																			
	材料系	020	教授	001	松本	英俊	ま	まつもと	ひでとし	3	Hidetoshi	Matsumoto	材料系	020	エネルギーコース	001	材料系	020	材料コース	020																					有機材料物理化学	Physical chemistry of organic materials 	ナノファイバー・ナノ材料	Nanofibers and nanomaterials	高分子膜	Polymer membranes and thin films	エネルギー変換・貯蔵	Energy conversion and storage	http://www.op.titech.ac.jp/lab/matsumoto/index-j.html	http://www.researcherid.com/rid/C-6863-2011	key_rid=5000039879		ﾏﾂﾓﾄ	ﾋﾃﾞﾄｼ																																																			
	材料系	020	准教授	002	道信	剛志	ま	みちのぶ	つよし	3	Tsuyoshi	Michinobu	材料系	020	材料コース	020																									有機材料	Organic material	高分子合成	Polymer synthesis	半導体高分子	Semiconducting polymer	有機エレクトロニクス	Organic electronics	http://www.op.titech.ac.jp/lab/michinobu/jp/index.html	http://www.op.titech.ac.jp/lab/michinobu/en/index.html	key_rid=5000104391		ﾐﾁﾉﾌﾞ	ﾂﾖｼ																																																			
	材料系	020	教授	001	宮内	雅浩	ま	みやうち	まさひろ	3	Masahiro	Miyauchi	材料系	020	エネルギーコース	001	材料系	020	材料コース	020																					光エネルギー変換材料	Photo-energy conversion materials	光触媒	Photocatalysis	太陽電池	Solar cell	無機溶液合成	Solution based synthesis of ceramics	http://scholar.google.co.jp/citations?hl=en&user=f8vRP-QAAAAJ	http://scholar.google.co.jp/citations?hl=en&user=f8vRP-QAAAAJ	key_rid=B000226793		ﾐﾔｳﾁ	ﾏｻﾋﾛ																																																			
	材料系	020	助教	004	宮﨑	雅義	ま	みやざき	まさよし	3	Masayoshi	Miyazaki	材料系	020	材料コース	020																																			key_t2r2Rid=CTT100622864		ﾐﾔｻﾞｷ	ﾏｻﾖｼ																																																			
	材料系	020	助教	004	宮澤	知孝	ま	みやざわ	ともたか	3	Tomotaka	Miyazawa	材料系	020	材料コース	020																									金属学	Metallurgy	放射光X線分析	Synchrotron X-ray analysis	金属組織学	Microstructure in metals	力学特性	Mechanical property	http://kamonohashi.iem.titech.ac.jp/fujii/		key_t2r2Rid=CTT100509400		ﾐﾔｻﾞﾜ	ﾄﾓﾀｶ																																																			
	材料系	020	助教	004	宮澤	直己	ま	みやざわ	なおき	3	Naoki	Miyazawa	材料系	020	材料コース	020																									金属	Matals and Alloys	変形と破壊	Deformation and Fracture	分子動力学計算	Molecular dynamics simulation	第一原理計算	First-principles calculation	http://kamonohashi.iem.titech.ac.jp/onaka_folder/onaka/lab_intro.html		key_t2r2Rid=CTT100794789		ﾐﾔｻﾞﾜ	ﾅｵｷ																																																			
	材料系	020	准教授	002	村石	信二	ま	むらいし	しんじ	3	Shinji	Muraishi	材料系	020	材料コース	020																									軽金属材料の組織と特性	Light metals and alloys	新規鋳造プロセス開発	Advanced casting process	先端的手法による異種金属接合	Dissimilar metal joining	疲労と破壊	Fatigue and fracture	http://www.kumai.mtl.titech.ac.jp/	http://www.kumai.mtl.titech.ac.jp/	key_rid=5000094689		ﾑﾗｲｼ	ｼﾝｼﾞ																																																			
	材料系	020	教授	001	森	健彦	ま	もり	たけひこ	3	Takehiko	Mori	材料系	020	エネルギーコース	001	材料系	020	材料コース	020																					有機エレクトロニクス	Organic electronics	有機トランジスタ	Organic ｔransistors	有機伝導体	Organic conductors	物性物理化学	Solid-state physical chemistry	http://www.op.titech.ac.jp/lab/mori/mori.html	http://www.op.titech.ac.jp/lab/mori/mori.e.html	key_rid=1000144715		ﾓﾘ	ﾀｹﾋｺ																																																			
	材料系	020	教授	001	森川	淳子	ま	もりかわ	じゅんこ	3	Junko	Morikawa	材料系	020	ライフエンジニアリングコース	003	材料系	020	材料コース	020																					有機材料熱物性	Thermal properties of organic materials	温度波熱分析法	Temperature wave analysis	赤外線カメラによる可視化熱分析	Visual thermal analysis by IR camera	高分子成形工学	Polymer processing	http://www.morikawa.op.titech.ac.jp/	http://www.morikawa.op.titech.ac.jp/english/	key_rid=B000366505		ﾓﾘｶﾜ	ｼﾞｭﾝｺ																																																			
	材料系	020	助教	004	安井	伸太郎	や	やすい	しんたろう	5	Shintaro	Yasui	材料系	020	原子核工学コース	004	材料系	020	材料コース	020																															key_t2r2Rid=CTT100514587		ﾔｽｲ	ｼﾝﾀﾛｳ																																																			
	材料系	020	准教授	002	安田	公一	や	やすだ	こういち	5	Kouichi	Yasuda	材料系	020	材料コース	020	材料系	020	エネルギーコース	001																					構造用セラミックス	Engineering ceramics	材料力学	Solid mechanics	統計力学	Statistical mechanics	信頼性	Reliability	http://www.cmc.ceram.titech.ac.jp/index.html	http://www.cmc.ceram.titech.ac.jp/index_e.html	key_rid=1000015259		ﾔｽﾀﾞ	ｺｳｲﾁ																																																			
	材料系	020	助教	004	安原	颯	や	やすはら	そう	5	Sou	Yasuhara	材料系	020	材料コース	020																									機能性酸化物	Functional oxides	イオン伝導性	Ionic conduction	誘電体	Dielectrics	薄膜	Thin film	http://nanophononics.ceram.titech.ac.jp	http://nanophononics.ceram.titech.ac.jp	key_rid=B000352013		ﾔｽﾊﾗ	ｿｳ																																																			
	材料系	020	教授	001	矢野	哲司	や	やの	てつじ	5	Tetsuji	Yano	材料系	020	材料コース	020																									無機ガラス	Inorganic glass materials	光機能材料	Photonic materials	高温材料科学	High-temperature chemistry	イオンダイナミクス	Ion dynamics in materials	http://www.garaken.com/index.html	http://www.garaken.com/index.html	key_rid=7000018094		ﾔﾉ	ﾃﾂｼﾞ																																																			
	材料系	020	助教	004	山口	晃	や	やまぐち	あきら	5	Akira	Yamaguchi	材料系	020	エネルギーコース	001	材料系	020	材料コース	020																															key_t2r2Rid=CTT100703953		ﾔﾏｸﾞﾁ	ｱｷﾗ																																																			
	材料系	020	准教授	002	山本	隆文	や	やまもと	たかふみ	5	Takafumi	Yamamoto	材料系	020	材料コース	020																									新規物質探索	New compounds	機能性セラミックス	Functional ceramics	トポケミカル合成	Topochemical reaction	結晶構造制御	Crystal structure	https://sites.google.com/view/takafumis-homepage	https://sites.google.com/view/takafumis-homepage/english-page	key_rid=7000009320		ﾔﾏﾓﾄ	ﾀｶﾌﾐ																																																			
	材料系	020	准教授	002	吉田	克己	や	よしだ	かつみ	5	Katsumi	Yoshida	材料系	020	原子核工学コース	004	材料系	020	材料コース	020																					無機材料	Inorganic materials	耐苛酷環境性材料	Severe environment resistant materials	原子力・核融合炉用材料	Materials for nuclear and fusion applications	セラミックス基複合材料	Ceramic-based composites	http://www.nr.titech.ac.jp/jp/member/data/k-yoshida.html	http://www.nr.titech.ac.jp/jp/member/data/k-yoshida.html	key_rid=1000362761		ﾖｼﾀﾞ	ｶﾂﾐ																																																			
	材料系	020	特定教授	009	吉永	直樹	や	よしなが	なおき	5	Naoki	Yoshinaga	材料系	020	材料コース	020																									自動車用鋼板	Automotive sheet steels	鉄鋼組織学	Microstructure in steels	鉄鋼強度学	Mechanical properties of steels	結晶方位制御	Crystal orientation control					ﾖｼﾅｶﾞ	ﾅｵｷ																																																			
	材料系	020	教授	001	吉本	護	や	よしもと	まもる	5	Mamoru	Yoshimoto	材料系	020	エネルギーコース	001	材料系	020	材料コース	020																					太陽電池	Solar cells	無機系熱電材料	Inorganic thermoelectric materials	表面ナノ機能化	Surface nano-functionalization	超伝導・磁気材料	Superconducting/Magnetic materials	http://www.yoshimoto.iem.titech.ac.jp/	http://www.yoshimoto.iem.titech.ac.jp/english.html	key_rid=1000015695		ﾖｼﾓﾄ	ﾏﾓﾙ																																																			
	材料系	020	教授	001	若井	史博	わ	わかい	ふみひろ	5	Fumihiro	Wakai	材料系	020	材料コース	020	材料系	020	エネルギーコース	001																													http://www.msl.titech.ac.jp/~dfc/	http://www.msl.titech.ac.jp/~dfc/index_e	key_rid=1000222066		ﾜｶｲ	ﾌﾐﾋﾛ																																																			
	材料系	020	助教	004	渡邊	玄	わ	わたなべ	たかし	5	Takashi	Watanabe	材料系	020	材料コース	020																																			key_rid=5000064984		ﾜﾀﾅﾍﾞ	ﾀｶｼ																																																			
																																																																																																									
																																																																																																									
																																																																																																									
																																																																																																									
