index	siteName	code	job	jobCode	lastName	firstName	category	lastNameHiragana	firstNameHiragana	categoryNumber	firstNameEnglish	lastNameEnglish	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	url	url	id		lastNameKatakana	firstNameKatakana				
	社会・人間科学系	028	准教授	002	福留	真紀	は	ふくとめ	まき	2	Maki	Fukutome	社会・人間科学系	028	社会・人間科学コース	028																									日本近世政治史	Early modern political history of Japan	史料研究	Historical material research							key_rid=7000002083		ﾌｸﾄﾒ	ﾏｷ	
	社会・人間科学系	028	助教	004	ベクタス	ヤクブ	は	べくたす	やくぶ	1	Yakup	Bektas	社会・人間科学系	028	社会・人間科学コース	028																									科学技術史	History of science and technology	技術哲学	Philosophy of technology	電信技術の社会史	Social history of electric communication	技術と文学	Technology and literature			key_rid=5000085879		ﾍﾞｸﾀｽ	ﾔｸﾌﾞ	
	社会・人間科学系	028	教授	001	松田	稔樹	ま	まつだ	としき	3	Toshiki	Matsuda	社会・人間科学系	028	社会・人間科学コース	028																									インストラクショナルデザイン	Instructional design	教授活動ゲーム	Instructional activities game	STEM教育	STEM education	教師教育	Teacher education	http://www.et.hum.titech.ac.jp/~matsuda/	http://www.et.hum.titech.ac.jp/~matsuda/index-e.html	key_rid=7000017710		ﾏﾂﾀﾞ	ﾄｼｷ	
	社会・人間科学系	028	准教授	002	丸山	剛生	ま	まるやま	たけお	3	Takeo	Maruyama	社会・人間科学系	028	社会・人間科学コース	028																									バイオメカニクス	Biomechanics	スポーツ工学	Sports engineering	生体情報	Biological information	生体動態	Human dynamics	http://www.tm.hum.titech.ac.jp/	http://www.tm.hum.titech.ac.jp/index_E.html	key_rid=1000181761		ﾏﾙﾔﾏ	ﾀｹｵ	
	社会・人間科学系	028	教授	001	室田	真男	ま	むろた	まさお	3	Masao	Murota	社会・人間科学系	028	社会・人間科学コース	028																									教育工学	Educational technology	教育システム	Educational system	学習システム	Learning system	高等教育	Higher education	http://www.mr.hum.titech.ac.jp/	http://www.mr.hum.titech.ac.jp/index.html.en	key_rid=1000222122		ﾑﾛﾀ	ﾏｻｵ	
	社会・人間科学系	028	准教授	002	森田	淳子	ま	もりた	じゅんこ	3	Junko	Morita	社会・人間科学系	028	社会・人間科学コース	028																									日本語教育	Japanese language education	教育工学	Educational technology	インストラクショナルデザイン	Instructional design	教授システム学	Instructional systems			key_rid=B000320299		ﾓﾘﾀ	ｼﾞｭﾝｺ	
	社会・人間科学系	028	教授	001	柳瀬	博一	や	やなせ	ひろいち	5	Hiroichi	Yanase	社会・人間科学系	028	社会・人間科学コース	028																									メディア論	Media studies									key_t2r2Rid=CTT100763096		ﾔﾅｾ	ﾋﾛｲﾁ	
	社会・人間科学系	028	准教授	002	山岸	侯彦	や	やまぎし	きみひこ	5	Kimihiko	Yamagishi	社会・人間科学系	028	社会・人間科学コース	028																									意思決定論	Decision sciences	認知科学	Cognitive science					http://www.ky.hum.titech.ac.jp/	http://www.ky.hum.titech.ac.jp/kimihiko/engindex.html	key_rid=1000321717		ﾔﾏｷﾞｼ	ｷﾐﾋｺ	
	社会・人間科学系	028	教授	001	山崎	太郎	や	やまざき	たろう	5	Tarou	Yamazaki	社会・人間科学系	028	社会・人間科学コース	028																									ドイツ・オペラ（特にワーグナーの楽劇）	German operas (esp. Wagner's music dramas)	音楽文化論（ドイツ語圏が中心）	Music culture theory(esp. of German speaking countries)	オペラ演出研究	Opera production research	ドイツ文学	German literature			key_t2r2Rid=CTT100381521		ﾔﾏｻﾞｷ	ﾀﾛｳ	
	社会・人間科学系	028	准教授	002	山根	亮一	や	やまね	りょういち	5	Ryoichi	Yamane	社会・人間科学系	028	社会・人間科学コース	028																									アメリカ文学・文化	American literature and culture	アメリカのプリントカルチャー	The U.S. print culture	アメリカ南部史	The U.S. southern history	批評理論	Critical theory			key_rid=B000277889		ﾔﾏﾈ	ﾘｮｳｲﾁ	
